text,aspek,sentiment,hotel,lokasi,kamar,pelayanan,makanan,harga
dekat berbagai tujuan bisnis belanja wisata,lokasi,positive,0,1,0,0,0,0
ada swalayan besar berjarak lima menit jalan_kaki,lokasi,positive,0,1,0,0,0,0
kawasan malioboro,lokasi,positive,0,1,0,0,0,0
kawasan tenang,lokasi,positive,0,1,0,0,0,0
akses cepat menuju lokasi wisata malioboro benteng kraton,lokasi,positive,0,1,0,0,0,0
jauh kepadatan lalu_lintas,lokasi,positive,0,1,0,0,0,0
lokasi dekat monjali,lokasi,positive,0,1,0,0,0,0
dekat masjid,lokasi,positive,0,1,0,0,0,0
lokasi dekat tujuan bisnis,lokasi,positive,0,1,0,0,0,0
lokasi pinggir_jalan mudah ditemukan,lokasi,positive,0,1,0,0,0,0
lokasi pertokoan memudahkan membeli air,lokasi,positive,0,1,0,0,0,0
lokasi berbatasan pantai,lokasi,positive,0,1,0,0,0,0
ada akses resort pantai,lokasi,positive,0,1,0,0,0,0
lokasi berhadapan pantai_parangtritis,lokasi,positive,0,1,0,0,0,0
akses jalan diperbaiki,lokasi,positive,0,1,0,0,0,0
ada akses jalan turun langsung pantai,lokasi,positive,0,1,0,0,0,0
suasana tenang,lokasi,positive,0,1,0,0,0,0
lokasi tengah perkampung suasana tenang,lokasi,positive,0,1,0,0,0,0
lokasi baik suka foto,lokasi,positive,0,1,0,0,0,0
dekat angkutan publik,lokasi,positive,0,1,0,0,0,0
suasana tenang nyaman,lokasi,positive,0,1,0,0,0,0
pemandangan memanjakan mata,lokasi,positive,0,1,0,0,0,0
dapat pemandangan matahari terbenam,lokasi,positive,0,1,0,0,0,0
pemandangan merapi indah,lokasi,positive,0,1,0,0,0,0
lokasi dekat tempat destinasi wisata,lokasi,positive,0,1,0,0,0,0
hotel jalan gejayan dekat tempat_kuliner hartono_mall,lokasi,positive,0,1,0,0,0,0
tidak_bising suara kendaraan,lokasi,positive,0,1,0,0,0,0
akses enak ringroad langsung masuk,lokasi,positive,0,1,0,0,0,0
lokasi hotel pinggir_jalan mudah akses,lokasi,positive,0,1,0,0,0,0
lokasi dekat bandara adisucipto,lokasi,positive,0,1,0,0,0,0
lokasi dekat bandara,lokasi,positive,0,1,0,0,0,0
lokasi dekat hartono_mall,lokasi,positive,0,1,0,0,0,0
tempat strategis dekat tempat_makan malioboro,lokasi,positive,0,1,0,0,0,0
lokasi dekat jalan_jalan cari sarapan siang sore malam,lokasi,positive,0,1,0,0,0,0
lokasi baik,lokasi,positive,0,1,0,0,0,0
dekat tempat_wisata,lokasi,positive,0,1,0,0,0,0
lokasi asik dekat malioboro mall pasar bringharjo,lokasi,positive,0,1,0,0,0,0
lokasi strategis selangkah malioboro,lokasi,positive,0,1,0,0,0,0
dekat malioboro dekat gudeg yudjum,lokasi,positive,0,1,0,0,0,0
lokasi sebelah jogja city mall,lokasi,positive,0,1,0,0,0,0
dekat tempat_kuliner hiburan,lokasi,positive,0,1,0,0,0,0
cari makanan dekat mudah cari taksi online,lokasi,positive,0,1,0,0,0,0
lokasi nempel mall,lokasi,positive,0,1,0,0,0,0
tempat mudah dijangkau dekat shopping mall,lokasi,positive,0,1,0,0,0,0
lokasi strategis pemandangan gunung_merapi,lokasi,positive,0,1,0,0,0,0
dekat masjid hartono_mall toga_mas gudeg_gejayan,lokasi,positive,0,1,0,0,0,0
lokasi strategis gejayan dekat perempatan,lokasi,positive,0,1,0,0,0,0
lokasi hotel pusat_kota mudah dijangkau mudah cari tempat_makan sekeliling hotel,lokasi,positive,0,1,0,0,0,0
dekat tempat bersejarah dekat stasiun,lokasi,positive,0,1,0,0,0,0
depan ada warung ss seafood nasi padang toko kopi,lokasi,positive,0,1,0,0,0,0
pemandangan indah,lokasi,positive,0,1,0,0,0,0
suasana nyaman,lokasi,positive,0,1,0,0,0,0
area luar resto kemangi,lokasi,positive,0,1,0,0,0,0
suasa sejuk tambah spotnya melihat keindahan gunung_merapi,lokasi,positive,0,1,0,0,0,0
tempat tenang,lokasi,positive,0,1,0,0,0,0
tempat asri,lokasi,positive,0,1,0,0,0,0
strategis,lokasi,positive,0,1,0,0,0,0
lingkungan nyaman,lokasi,positive,0,1,0,0,0,0
pemandangan baik area luas,lokasi,positive,0,1,0,0,0,0
suasana nyaman asri,lokasi,positive,0,1,0,0,0,0
menikmati beli kuliner legenda jogja tinggal langsung keluar hotel,lokasi,positive,0,1,0,0,0,0
dekat rm oseng oseng mercon bu narti,lokasi,positive,0,1,0,0,0,0
dekat palagan,lokasi,positive,0,1,0,0,0,0
terbaik bisa dinikmati bisa lihat gunung_merapi kamar sendiri,lokasi,positive,0,1,0,0,0,0
sejuk,lokasi,positive,0,1,0,0,0,0
terbaik bisa lihat gunung_merapi kamar,lokasi,positive,0,1,0,0,0,0
keren pemandangan,lokasi,positive,0,1,0,0,0,0
suasana alam kenyamanan berpadu,lokasi,positive,0,1,0,0,0,0
pemandangan indah keren,lokasi,positive,0,1,0,0,0,0
aman tidak_bising kendaraan,lokasi,positive,0,1,0,0,0,0
lokasi pinggir_jalan,lokasi,positive,0,1,0,0,0,0
pemandangan asri cantik,lokasi,positive,0,1,0,0,0,0
lokasi pinggir_jalan mudah temukan,lokasi,positive,0,1,0,0,0,0
sejuk bersih nyaman,lokasi,positive,0,1,0,0,0,0
nyaman relaks jauh bising,lokasi,positive,0,1,0,0,0,0
pemandangan top,lokasi,positive,0,1,0,0,0,0
suasana sejuk terseret ruang waktu kembali jaman kerajaan jawa tempo,lokasi,positive,0,1,0,0,0,0
nyaman cocok terhindar keramaian,lokasi,positive,0,1,0,0,0,0
letak strategis daerah jogokaryan jogja,lokasi,positive,0,1,0,0,0,0
dekat kraton akses cari makan mudah,lokasi,positive,0,1,0,0,0,0
lokasi dekat pom_bensin pingir jalan,lokasi,positive,0,1,0,0,0,0
dekat masjid jokokaryan,lokasi,positive,0,1,0,0,0,0
banyak jual makanan depan hotel,lokasi,positive,0,1,0,0,0,0
lokasi dekat kulineran jogokariyan,lokasi,positive,0,1,0,0,0,0
lokasi stategis akses kota jogja dekat spbu,lokasi,positive,0,1,0,0,0,0
sekitaran hotel banyak tempat_makan coffee_shop minimarket,lokasi,positive,0,1,0,0,0,0
dekat pom_bensin atm superindo alfa indomart apotik pasar_tradisional,lokasi,positive,0,1,0,0,0,0
tempat bersih kemana_mana dekat,lokasi,positive,0,1,0,0,0,0
lokasi strategis dekat pom_bensin dekat jalan_utama dekat tempat_wisata jogja,lokasi,positive,0,1,0,0,0,0
lokasi pusat_kota,lokasi,positive,0,1,0,0,0,0
depan ada warung makan,lokasi,positive,0,1,0,0,0,0
sebelah pom_bensin,lokasi,positive,0,1,0,0,0,0
terletak selatan pusat_kota malioboro kraton jogja,lokasi,positive,0,1,0,0,0,0
terletak jalan jogokaryan berada meter masjid jogokaryan terkenal,lokasi,positive,0,1,0,0,0,0
hotel nyaman tidak_bising suasana tenang,lokasi,positive,0,1,0,0,0,0
dekat gubeng pojok,lokasi,positive,0,1,0,0,0,0
lokasi hotel strategis tempat_wisata hiburan tempat bersejarah jarak dapat dijangkau hotel,lokasi,positive,0,1,0,0,0,0
lokasi ada jalan jogja parangtritis,lokasi,positive,0,1,0,0,0,0
dekat tempat hits jogja jalan prawirotaman,lokasi,positive,0,1,0,0,0,0
lingkungan cukup lengkap ada spbu superindo masjid,lokasi,positive,0,1,0,0,0,0
memilih hotel dekat masjid jogokariyan,lokasi,positive,0,1,0,0,0,0
ternyata tidak_hanya dekat masjid jogokariyan juga dekat pusat perbelanjan superindo dekat atm spbu makanan rumahan,lokasi,positive,0,1,0,0,0,0
dekat alun_alun_kidul dekat stasiun lempuyangan,lokasi,positive,0,1,0,0,0,0
lokasi cukup strategis dekat masjid jogokariyan alun_alun_selatan sebelahnya ada atm bri ada spbu,lokasi,positive,0,1,0,0,0,0
malam banyak jualan luar hotel memudahkan cari makan,lokasi,positive,0,1,0,0,0,0
dekat malioboro kraton,lokasi,positive,0,1,0,0,0,0
letak kota jogja jantung pariwisata pusat belanja hiburan tempat_wisata kuliner,lokasi,positive,0,1,0,0,0,0
letak cukup mudah dicari,lokasi,positive,0,1,0,0,0,0
nyaman dekat masjid jogokariyan,lokasi,positive,0,1,0,0,0,0
lokasi mudah diakses tepatnya jogokaryan selatan,lokasi,positive,0,1,0,0,0,0
tempat strategis dalam kota jogja,lokasi,positive,0,1,0,0,0,0
cukup dekat alun_alun_kidul tamansari,lokasi,positive,0,1,0,0,0,0
dekat daerah taman,lokasi,positive,0,1,0,0,0,0
hotel dekat kota tidak_bising,lokasi,positive,0,1,0,0,0,0
cari keramaian tinggal menuju prawirotaman kampung turis,lokasi,positive,0,1,0,0,0,0
cari masjid jogokariyan dekat lokasi,lokasi,positive,0,1,0,0,0,0
dekat ringroad dekat pasar prawitotaman dekat spbu masjid jogokaryan fenomenal,lokasi,positive,0,1,0,0,0,0
akses tempat_wisata dekat,lokasi,positive,0,1,0,0,0,0
lokasi dekat akses mudah dekat pusat_kota,lokasi,positive,0,1,0,0,0,0
bersih terjangkau deket kemana_mana,lokasi,positive,0,1,0,0,0,0
deket superindo,lokasi,positive,0,1,0,0,0,0
kraton malioboro hanya berjarak lima meter,lokasi,positive,0,1,0,0,0,0
hotel lokasi dekat pusat_kota,lokasi,positive,0,1,0,0,0,0
deket masjid fenomenal masjid jogokarian,lokasi,positive,0,1,0,0,0,0
tempat strategis dekat money_changer,lokasi,positive,0,1,0,0,0,0
hotel nyaman daerah jalan_parangtritis,lokasi,positive,0,1,0,0,0,0
dekat pom_bensin supermarket berbagai kuliner sepanjang jalan_parangtritis cari makan mudah dekat masjid jogokaryan legendaris,lokasi,positive,0,1,0,0,0,0
dekat kota,lokasi,positive,0,1,0,0,0,0
tempat tengah jantung kota jogja,lokasi,positive,0,1,0,0,0,0
lokasi ideal straregis,lokasi,positive,0,1,0,0,0,0
masih bisa lalui mobil berpapasan,lokasi,positive,0,1,0,0,0,0
dekat tempat toko cafe bar,lokasi,positive,0,1,0,0,0,0
dekat kemana_mana euphoria bali,lokasi,positive,0,1,0,0,0,0
keren laundry kiloan seberang hotel,lokasi,positive,0,1,0,0,0,0
mobil innova tidak_bisa masuk,lokasi,negative,0,1,0,0,0,0
lokasi kasihan dekat umy,lokasi,positive,0,1,0,0,0,0
suasana hotel tenang,lokasi,positive,0,1,0,0,0,0
dekat alun_alun_selatan,lokasi,positive,0,1,0,0,0,0
masih dalam kota,lokasi,positive,0,1,0,0,0,0
cari makan sekitaran banyak,lokasi,positive,0,1,0,0,0,0
cari minimarket banyak,lokasi,positive,0,1,0,0,0,0
menginap bisa jalan_kaki pasar_tradisional prawirotaman,lokasi,positive,0,1,0,0,0,0
bisa jalan_kaki explore daerah prawirotaman banyak resto enak tempo_gelato,lokasi,positive,0,1,0,0,0,0
dekat tempo_gelato,lokasi,positive,0,1,0,0,0,0
lokasi strategis pusat_kota dekat mana mana,lokasi,positive,0,1,0,0,0,0
hotel nyaman tempat mudah terjangkau,lokasi,positive,0,1,0,0,0,0
dekat tujuan wisata kraton alun selatan malioboro tamansari,lokasi,positive,0,1,0,0,0,0
dekat kemana_mana,lokasi,positive,0,1,0,0,0,0
hotel posisi berada tengah jalan prawirotaman,lokasi,positive,0,1,0,0,0,0
suka sama lokasi,lokasi,positive,0,1,0,0,0,0
letak jalan prawirotaman banyak tempat_makan dekat pasar,lokasi,positive,0,1,0,0,0,0
lokasi dekat pusat keramaian,lokasi,positive,0,1,0,0,0,0
lokasi banyak cafe,lokasi,positive,0,1,0,0,0,0
terletak kawasan jalan prawirotaman selatan kota jogja,lokasi,positive,0,1,0,0,0,0
lokasi selatan jogja berwisata pantai selatan pulau jawa lebih_mudah diakses hotel,lokasi,positive,0,1,0,0,0,0
hotel bintang berlokasi dekat jalan_parangtritis kraton jogja,lokasi,positive,0,1,0,0,0,0
lokasi oke cocok istirahat berkegiatan seharian,lokasi,positive,0,1,0,0,0,0
suasana sunyi jadi bisa rileks bisa menuangkan ide kamar,lokasi,positive,0,1,0,0,0,0
dekat tempat_makan kopi,lokasi,positive,0,1,0,0,0,0
tempat dekat pusat_kota tempat_wisata jogja,lokasi,positive,0,1,0,0,0,0
dekat kraton alun_alun,lokasi,positive,0,1,0,0,0,0
dekat malioboro tempat_wisata,lokasi,positive,0,1,0,0,0,0
tempat nyaman jauh kebisingan kota jalan,lokasi,positive,0,1,0,0,0,0
lingkungan hotel baik,lokasi,positive,0,1,0,0,0,0
lingkungan mini bali nyaman,lokasi,positive,0,1,0,0,0,0
sunyi,lokasi,positive,0,1,0,0,0,0
disekitarnya ada tempat_makan enak,lokasi,positive,0,1,0,0,0,0
lokasi dekat pusat_kota,lokasi,positive,0,1,0,0,0,0
hotel banyak tempat_makan laundry tempat rental motor,lokasi,positive,0,1,0,0,0,0
suasana tenang jauh keramaian,lokasi,positive,0,1,0,0,0,0
bus masih bisa masuk,lokasi,positive,0,1,0,0,0,0
tempat nyaman tidak_bising,lokasi,positive,0,1,0,0,0,0
letak strategis,lokasi,positive,0,1,0,0,0,0
dekat pasar prawirotaman,lokasi,positive,0,1,0,0,0,0
malioboro bisa jalan_kaki lima menit,lokasi,positive,0,1,0,0,0,0
daerah nyaman tenang,lokasi,positive,0,1,0,0,0,0
dekat malioboro jalan_kaki lima menit sampai,lokasi,positive,0,1,0,0,0,0
dekat kraton,lokasi,positive,0,1,0,0,0,0
kemana_mana dekat,lokasi,positive,0,1,0,0,0,0
kamar nyaman tidak_bising terletak pusat_kota dekat pusat_kota,lokasi,positive,0,1,0,0,0,0
letak dekat pusat_kota jogja,lokasi,positive,0,1,0,0,0,0
dekat kuliner top misalnya tempo_gelato,lokasi,positive,0,1,0,0,0,0
lokasi cukup enak,lokasi,positive,0,1,0,0,0,0
jauh hiruk pikuk jogja,lokasi,positive,0,1,0,0,0,0
suasana nyaman tenang dekat kota jogja,lokasi,positive,0,1,0,0,0,0
deket malioboro kira_kira lima menit,lokasi,positive,0,1,0,0,0,0
dekat tugu yogja,lokasi,positive,0,1,0,0,0,0
pemandangan oke,lokasi,positive,0,1,0,0,0,0
tempat nyaman nyaman,lokasi,positive,0,1,0,0,0,0
letak dekat malioboro deket kemana_mana,lokasi,positive,0,1,0,0,0,0
lokasi hotel strategis,lokasi,positive,0,1,0,0,0,0
dekat tugu jogja,lokasi,positive,0,1,0,0,0,0
tempat oke,lokasi,positive,0,1,0,0,0,0
dekat tugu,lokasi,positive,0,1,0,0,0,0
suasana cukup nyaman,lokasi,positive,0,1,0,0,0,0
dekat tugu jogja berada pusat_kota,lokasi,positive,0,1,0,0,0,0
akses strategis dekat tugu jogja,lokasi,positive,0,1,0,0,0,0
hotel baik letak strategis,lokasi,positive,0,1,0,0,0,0
dekat tugu enak kemana_mana,lokasi,positive,0,1,0,0,0,0
masalah lokasi juara,lokasi,positive,0,1,0,0,0,0
lokasi pusat_kota jogja,lokasi,positive,0,1,0,0,0,0
kelebihan lokasi dekat tugu malioboro,lokasi,positive,0,1,0,0,0,0
hotel letak strategis pusat_kota,lokasi,positive,0,1,0,0,0,0
lokasi strategis dekat tugu angkringan hits,lokasi,positive,0,1,0,0,0,0
dekat maioboro stasiun,lokasi,positive,0,1,0,0,0,0
lokasi strategis kemana_mana,lokasi,positive,0,1,0,0,0,0
tempat strategis,lokasi,positive,0,1,0,0,0,0
letak oke,lokasi,positive,0,1,0,0,0,0
pemandangan lumayan,lokasi,positive,0,1,0,0,0,0
lokasi dekat tugu jogja malioboro,lokasi,positive,0,1,0,0,0,0
pusat_kota,lokasi,positive,0,1,0,0,0,0
lokasi dekat tugu,lokasi,positive,0,1,0,0,0,0
lokasi istimewa dekat bandara,lokasi,positive,0,1,0,0,0,0
sepi sunyi,lokasi,positive,0,1,0,0,0,0
jalan_kaki_lima menit sampai malioboro legendaris kota jogja,lokasi,positive,0,1,0,0,0,0
dekat malioboro tinggal jalan banyak makanan dekat gudeg enak,lokasi,positive,0,1,0,0,0,0
lokasi tidak_diragukan pusat_kota,lokasi,positive,0,1,0,0,0,0
dekat malioboro cukup jalan_kaki sampai,lokasi,positive,0,1,0,0,0,0
terletak pusat_kota,lokasi,positive,0,1,0,0,0,0
berada kawasan malioboro,lokasi,positive,0,1,0,0,0,0
beli oleh_oleh dekat terjangkau jalan_kaki,lokasi,positive,0,1,0,0,0,0
tempat nyaman bersantai sejenak bersama,lokasi,positive,0,1,0,0,0,0
lokasi jauh jalan_raya tidak_bising,lokasi,positive,0,1,0,0,0,0
dekat akses hotel,lokasi,positive,0,1,0,0,0,0
dekat jalan_utama ibukota,lokasi,positive,0,1,0,0,0,0
lokasi strategis tengah_kota dekat mall,lokasi,positive,0,1,0,0,0,0
dekat cari makan banyak area hotel,lokasi,positive,0,1,0,0,0,0
menang lokasi,lokasi,positive,0,1,0,0,0,0
tempat tenang dekat jalan,lokasi,positive,0,1,0,0,0,0
minimarket cukup jalan_kaki,lokasi,positive,0,1,0,0,0,0
mudah diakses dikelilingi coffee_shop,lokasi,positive,0,1,0,0,0,0
banyak tempat jajanan enak,lokasi,positive,0,1,0,0,0,0
lokasi tepat setelah pintu masuk arah kampung daun,lokasi,positive,0,1,0,0,0,0
lokasi peak home strategis dekat resto taman bermain,lokasi,positive,0,1,0,0,0,0
lokasi jauh keramaian membuat istirahat maksimal,lokasi,positive,0,1,0,0,0,0
lokasi menarik,lokasi,positive,0,1,0,0,0,0
pemandangan spot baik keren,lokasi,positive,0,1,0,0,0,0
suasana nyaman udara khas pegunungan,lokasi,positive,0,1,0,0,0,0
lokasi dekat resto hits,lokasi,positive,0,1,0,0,0,0
bisa ditempuh jalan_kaki,lokasi,positive,0,1,0,0,0,0
lokasi strategis dekat stasiun kereta dekat toko oleh_oleh,lokasi,positive,0,1,0,0,0,0
dekat jalan_raya,lokasi,positive,0,1,0,0,0,0
lokasi sunyi,lokasi,positive,0,1,0,0,0,0
lokasi dekat mall tempat_makan,lokasi,positive,0,1,0,0,0,0
mudah dijangkau dekat gerbang tol,lokasi,positive,0,1,0,0,0,0
letak strategis dekat pintu_tol,lokasi,positive,0,1,0,0,0,0
tempat enak lokasi dekat tol,lokasi,positive,0,1,0,0,0,0
apartemen dekat pusat_kota,lokasi,positive,0,1,0,0,0,0
kuliner sekitar hotel banyak,lokasi,positive,0,1,0,0,0,0
hotel mudah ditemukan,lokasi,positive,0,1,0,0,0,0
lokasi hotel kampus dekat cocok menghadiri acara kampus,lokasi,positive,0,1,0,0,0,0
dekat area masjid alun_alun bandung lokasi strategis,lokasi,positive,0,1,0,0,0,0
mudah kemana_mana,lokasi,positive,0,1,0,0,0,0
selling point hanya lokasi,lokasi,positive,0,1,0,0,0,0
lokasi strategis angkutan depan hotel dekat pusat_kota,lokasi,positive,0,1,0,0,0,0
lokasi dekat itc bantu perjalanan bisnis,lokasi,positive,0,1,0,0,0,0
cukup dekat minimarket,lokasi,positive,0,1,0,0,0,0
lokasi strategis dilalui angkutan umum dua_empat_jam,lokasi,positive,0,1,0,0,0,0
bisa ditempuh jalan_kaki sepuluh menit,lokasi,positive,0,1,0,0,0,0
tempat terjangkau,lokasi,positive,0,1,0,0,0,0
jarak stasiun jadi nilai_plus,lokasi,positive,0,1,0,0,0,0
lokasi walaupun bukan_pinggir_jalan dekat kemana_mana,lokasi,positive,0,1,0,0,0,0
mudah sekadar cari makan jalan_jalan menikmati,lokasi,positive,0,1,0,0,0,0
suasana hotel sangat tenang aman,lokasi,positive,0,1,0,0,0,0
tidak_ramai pas menikmati waktu istirahat,lokasi,positive,0,1,0,0,0,0
letak penginapan dekat jalan_raya sma,lokasi,positive,0,1,0,0,0,0
letak hotel dekat stasiun pasar,lokasi,positive,0,1,0,0,0,0
pilihan tepat pengunjung mobilitas tinggi seputar kota,lokasi,positive,0,1,0,0,0,0
lokasi strategis banyak jalan_tikus,lokasi,positive,0,1,0,0,0,0
ada tempat_makan buka dua_empat_jam,lokasi,positive,0,1,0,0,0,0
tempat cukup akses pintu_tol,lokasi,positive,0,1,0,0,0,0
tengah kota suasana nyaman,lokasi,positive,0,1,0,0,0,0
berasa ada pedesaan adem ayem,lokasi,positive,0,1,0,0,0,0
hotel langsung terlihat pinggir_jalan soekarno_hatta,lokasi,positive,0,1,0,0,0,0
terletak pinggiran ibukota akses mudah semua lokasi destinasi perkotaan,lokasi,positive,0,1,0,0,0,0
dekat lokasi perjalanan dinas,lokasi,positive,0,1,0,0,0,0
lokasi dalam komplek perumahan,lokasi,positive,0,1,0,0,0,0
lokasi cukup baik tenang,lokasi,positive,0,1,0,0,0,0
pemandangan oke hawa sejuk,lokasi,positive,0,1,0,0,0,0
akses pusat_kota arah lembang mudah,lokasi,positive,0,1,0,0,0,0
suasana sepi nyaman membuat betah,lokasi,positive,0,1,0,0,0,0
lokasi akses strategis,lokasi,positive,0,1,0,0,0,0
tempat strategis tempat rekreasi,lokasi,positive,0,1,0,0,0,0
lokasi langsung dapat dicapai tidak_sulit menggunaakn waze,lokasi,positive,0,1,0,0,0,0
lokasi terjamah google_map,lokasi,positive,0,1,0,0,0,0
begitu keluar hotel banyak tempat_makanan,lokasi,positive,0,1,0,0,0,0
letak hotel dekat taman hiburan,lokasi,positive,0,1,0,0,0,0
transportasi mudah sebelah hotel ada pecel ayam paginya nasi_jinggo,lokasi,positive,0,1,0,0,0,0
lokasi dekat sepuluh menit naik motor kuta,lokasi,positive,0,1,0,0,0,0
hanya lima menit legian,lokasi,positive,0,1,0,0,0,0
dekat bibir pantai,lokasi,positive,0,1,0,0,0,0
cocok istirahat santai tenang,lokasi,positive,0,1,0,0,0,0
dekat hotel banyak pilihan makanan terutama malam_hari,lokasi,positive,0,1,0,0,0,0
pemandangan bagus perumahan asri,lokasi,positive,0,1,0,0,0,0
hotel tenang posisi jauh jalan umum,lokasi,positive,0,1,0,0,0,0
pemandangan bagus dikelilingi hijau pepohonan,lokasi,positive,0,1,0,0,0,0
hotel tengah perumahan balik bukit suasana adem tentram,lokasi,positive,0,1,0,0,0,0
tempat sejuk jauh bising panas kota,lokasi,positive,0,1,0,0,0,0
lokasi perumahan elit adem,lokasi,positive,0,1,0,0,0,0
tempat dekat indomaret,lokasi,positive,0,1,0,0,0,0
lokasi mudah cari dekat simpang_lima,lokasi,positive,0,1,0,0,0,0
lokasi mendukung,lokasi,positive,0,1,0,0,0,0
lokasi strategis tempat perbelanjaan rumah_sakit kuliner wisata,lokasi,positive,0,1,0,0,0,0
lokasi tenang istirahat,lokasi,positive,0,1,0,0,0,0
lokasi tengah perumahan cocok istirahat,lokasi,positive,0,1,0,0,0,0
hotel sebelah mall banyak makanan depan hotel,lokasi,positive,0,1,0,0,0,0
posisi hotel pinggir_jalan,lokasi,positive,0,1,0,0,0,0
hotel dekat kota,lokasi,positive,0,1,0,0,0,0
tempat strategis jalan daerah simpang_lima dalam kota,lokasi,positive,0,1,0,0,0,0
pemandangan bagus arah kota,lokasi,positive,0,1,0,0,0,0
hotel lokasi dekat simpang_lima jalan_protokol,lokasi,positive,0,1,0,0,0,0
pergi simpang_lima sekitar dekat,lokasi,positive,0,1,0,0,0,0
jalan_jalan mall terjangkau dekat,lokasi,positive,0,1,0,0,0,0
lokasi strategis dekat berpergian,lokasi,positive,0,1,0,0,0,0
akomodasi ramah tengah kota dekat kawasan simpang_lima,lokasi,positive,0,1,0,0,0,0
lokasi cocok jalan_jalan,lokasi,positive,0,1,0,0,0,0
dekat simpang_lima tinggal jalan_kaki,lokasi,positive,0,1,0,0,0,0
bisa jalan_kaki ciputra mall pusat oleh_oleh,lokasi,positive,0,1,0,0,0,0
jalan bisa mall toko_buku toko_mainan masjid,lokasi,positive,0,1,0,0,0,0
hotel dekat tujuan wisata,lokasi,positive,0,1,0,0,0,0
dekat stasiun pancol seberang mall paragon dekat tempat_kuliner enak,lokasi,positive,0,1,0,0,0,0
pemandangan langsung menghadap simpang_lima,lokasi,positive,0,1,0,0,0,0
akses mudah fasilitas publik,lokasi,positive,0,1,0,0,0,0
lokasi dekat destinasi favorit,lokasi,positive,0,1,0,0,0,0
daerah cukup strategis mudah dijangkau,lokasi,positive,0,1,0,0,0,0
tempat enak nyaman dekat atm tempat oleh_oleh sebelahan,lokasi,positive,0,1,0,0,0,0
dekat pantai kuta legian seminyak,lokasi,positive,0,1,0,0,0,0
lokasi sebelah oleh_oleh krisna banyak tempat_makan sekitar hotel dekat kuta bandara,lokasi,positive,0,1,0,0,0,0
sebelah pusat oleh_oleh krisna,lokasi,positive,0,1,0,0,0,0
kemana_mana tinggal jalan_kaki dekat pusat oleh_oleh pertokoan,lokasi,positive,0,1,0,0,0,0
pemandangan hotel keren bisa lihat sungai ayung,lokasi,positive,0,1,0,0,0,0
pemandangan pantai indah sekitar hotel,lokasi,positive,0,1,0,0,0,0
lokasi strategis banyak warung makanan halal sekitar hotel,lokasi,positive,0,1,0,0,0,0
lokasi strategis banyak warung makan muslim sekitar harga murah,lokasi,positive,0,1,0,0,0,0
